"ANO_EJE","MES_EJE","NIVEL_GOBIERNO","NIVEL_GOBIERNO_NOMBRE","SECTOR","SECTOR_NOMBRE","PLIEGO","PLIEGO_NOMBRE","SEC_EJEC","EJECUTORA","EJECUTORA_NOMBRE","DEPARTAMENTO_EJECUTORA","DEPARTAMENTO_EJECUTORA_NOMBRE","PROVINCIA_EJECUTORA","PROVINCIA_EJECUTORA_NOMBRE","DISTRITO_EJECUTORA","DISTRITO_EJECUTORA_NOMBRE","SEC_FUNC","PROGRAMA_PPTO","PROGRAMA_PPTO_NOMBRE","TIPO_ACT_PROY","TIPO_ACT_PROY_NOMBRE","PRODUCTO_PROYECTO","PRODUCTO_PROYECTO_NOMBRE","ACTIVIDAD_ACCION_OBRA","ACTIVIDAD_ACCION_OBRA_NOMBRE","FUNCION","FUNCION_NOMBRE","DIVISION_FUNCIONAL","DIVISION_FUNCIONAL_NOMBRE","GRUPO_FUNCIONAL","GRUPO_FUNCIONAL_NOMBRE","META","FINALIDAD","META_NOMBRE","DEPARTAMENTO_META","DEPARTAMENTO_META_NOMBRE","FUENTE_FINANCIAMIENTO","FUENTE_FINANCIAMIENTO_NOMBRE","RUBRO","RUBRO_NOMBRE","TIPO_RECURSO","TIPO_RECURSO_NOMBRE","CATEGORIA_GASTO","CATEGORIA_GASTO_NOMBRE","TIPO_TRANSACCION","GENERICA","GENERICA_NOMBRE","SUBGENERICA","SUBGENERICA_NOMBRE","SUBGENERICA_DET","SUBGENERICA_DET_NOMBRE","ESPECIFICA","ESPECIFICA_NOMBRE","ESPECIFICA_DET","ESPECIFICA_DET_NOMBRE","MONTO_PIA","MONTO_PIM","MONTO_CERTIFICADO","MONTO_COMPROMETIDO_ANUAL","MONTO_COMPROMETIDO","MONTO_DEVENGADO","MONTO_GIRADO"
"2026","5","R","GOBIERNOS REGIONALES","99","GOBIERNOS REGIONALES","440","GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS","725","400","REGION AMAZONAS-SALUD","01","AMAZONAS","01","CHACHAPOYAS","01","CHACHAPOYAS","138","1001","PRODUCTOS ESPECIFICOS PARA DESARROLLO INFANTIL TEMPRANO","3","ACTIVIDAD","3033251","FAMILIAS SALUDABLES CON CONOCIMIENTOS PARA EL CUIDADO INFANTIL, LACTANCIA MATERNA EXCLUSIVA Y LA ADECUADA ALIMENTACION Y PROTECCION DEL MENOR DE 36 MESES","5005982","CAPACITACION A ACTORES SOCIALES QUE PROMUEVEN EL CUIDADO INFANTIL, LACTANCIA MATERNA EXCLUSIVA Y LA ADECUADA ALIMENTACION Y PROTECCION DEL MENOR DE 36 MESES","20","SALUD","043","SALUD COLECTIVA","0095","CONTROL DE RIESGOS Y DAÑOS PARA LA SALUD","00001","0215058","CAPACITACION A ACTORES SOCIALES QUE PROMUEVEN EL CUIDADO INFANTIL, LACTANCIA MATERNA EXCLUSIVA Y LA ADECUADA ALIMENTACION Y PROTECCION DEL MENOR DE 36 MESES","01","AMAZONAS","1","RECURSOS ORDINARIOS","00","RECURSOS ORDINARIOS","0","RECURSOS ORDINARIOS","5","GASTO CORRIENTE","2","3","BIENES Y SERVICIOS","2","CONTRATACION DE SERVICIOS","1","VIAJES","2","VIAJES DOMESTICOS","2","VIATICOS Y ASIGNACIONES POR COMISION DE SERVICIO","0","0","-124","-545","0","-545","-545"
"2026","5","R","GOBIERNOS REGIONALES","99","GOBIERNOS REGIONALES","440","GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS","724","300","REGION AMAZONAS-EDUCACION","01","AMAZONAS","01","CHACHAPOYAS","01","CHACHAPOYAS","8","0090","LOGROS DE APRENDIZAJE DE ESTUDIANTES DE LA EDUCACION BASICA REGULAR","3","ACTIVIDAD","3000385","INSTITUCIONES EDUCATIVAS CON CONDICIONES PARA EL CUMPLIMIENTO DE HORAS LECTIVAS NORMADAS","5005628","CONTRATACION OPORTUNA Y PAGO DEL PERSONAL DOCENTE Y PROMOTORAS DE LAS INSTITUCIONES EDUCATIVAS DE EDUCACION BASICA REGULAR","22","EDUCACION","047","EDUCACION BASICA","0103","EDUCACION INICIAL","00002","0161001","CONTRATACION OPORTUNA Y PAGO DEL PERSONAL DOCENTE Y PROMOTORAS DE LAS INSTITUCIONES EDUCATIVAS DE EDUCACION BASICA REGULAR","01","AMAZONAS","1","RECURSOS ORDINARIOS","00","RECURSOS ORDINARIOS","0","RECURSOS ORDINARIOS","5","GASTO CORRIENTE","2","1","PERSONAL Y OBLIGACIONES SOCIALES","1","RETRIBUCIONES Y COMPLEMENTOS EN EFECTIVO","2","PERSONAL DEL MAGISTERIO","3","PERSONAL AUXILIAR DE EDUCACIÓN","1","PERSONAL AUXILIAR DE EDUCACION","0","0","0","0","0","0","5595.51"
"2026","5","R","GOBIERNOS REGIONALES","99","GOBIERNOS REGIONALES","440","GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS","724","300","REGION AMAZONAS-EDUCACION","01","AMAZONAS","01","CHACHAPOYAS","01","CHACHAPOYAS","20","0090","LOGROS DE APRENDIZAJE DE ESTUDIANTES DE LA EDUCACION BASICA REGULAR","3","ACTIVIDAD","3000385","INSTITUCIONES EDUCATIVAS CON CONDICIONES PARA EL CUMPLIMIENTO DE HORAS LECTIVAS NORMADAS","5005629","CONTRATACION OPORTUNA Y PAGO DEL PERSONAL ADMINISTRATIVO Y DE APOYO DE LAS INSTITUCIONES EDUCATIVAS DE EDUCACION BASICA REGULAR","22","EDUCACION","047","EDUCACION BASICA","0105","EDUCACION SECUNDARIA","00001","0161002","CONTRATACION OPORTUNA Y PAGO DEL PERSONAL ADMINISTRATIVO Y DE APOYO DE LAS INSTITUCIONES EDUCATIVAS DE EDUCACION BASICA REGULAR","01","AMAZONAS","5","RECURSOS DETERMINADOS","15","FONDO DE COMPENSACION REGIONAL - FONCOR","27","SUB CUENTA - FONCOR - LEY 31069","5","GASTO CORRIENTE","2","3","BIENES Y SERVICIOS","2","CONTRATACION DE SERVICIOS","7","SERVICIOS PROFESIONALES Y TECNICOS","14","SERVICIOS TÉCNICOS Y PROFESIONALES DESARROLLADOS POR PERSONAS NATURALES","98","OTROS SERVICIOS TÉCNICOS Y PROFESIONALES DESARROLLADOS POR PERSONAS NATURALES","0","0","0","0","0","0","28592.27"
"2026","5","R","GOBIERNOS REGIONALES","99","GOBIERNOS REGIONALES","440","GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS","724","300","REGION AMAZONAS-EDUCACION","01","AMAZONAS","01","CHACHAPOYAS","01","CHACHAPOYAS","19","0090","LOGROS DE APRENDIZAJE DE ESTUDIANTES DE LA EDUCACION BASICA REGULAR","3","ACTIVIDAD","3000385","INSTITUCIONES EDUCATIVAS CON CONDICIONES PARA EL CUMPLIMIENTO DE HORAS LECTIVAS NORMADAS","5005629","CONTRATACION OPORTUNA Y PAGO DEL PERSONAL ADMINISTRATIVO Y DE APOYO DE LAS INSTITUCIONES EDUCATIVAS DE EDUCACION BASICA REGULAR","22","EDUCACION","047","EDUCACION BASICA","0104","EDUCACION PRIMARIA","00001","0161002","CONTRATACION OPORTUNA Y PAGO DEL PERSONAL ADMINISTRATIVO Y DE APOYO DE LAS INSTITUCIONES EDUCATIVAS DE EDUCACION BASICA REGULAR","01","AMAZONAS","1","RECURSOS ORDINARIOS","00","RECURSOS ORDINARIOS","0","RECURSOS ORDINARIOS","5","GASTO CORRIENTE","2","3","BIENES Y SERVICIOS","2","CONTRATACION DE SERVICIOS","1","VIAJES","2","VIAJES DOMESTICOS","1","PASAJES Y GASTOS DE TRANSPORTE","0","0","1120","0","0","0","0"
"2026","5","R","GOBIERNOS REGIONALES","99","GOBIERNOS REGIONALES","440","GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS","721","001","REGION AMAZONAS-SEDE CENTRAL","01","AMAZONAS","01","CHACHAPOYAS","01","CHACHAPOYAS","384","0068","REDUCCION DE VULNERABILIDAD Y ATENCION DE EMERGENCIAS POR DESASTRES","3","ACTIVIDAD","3000735","DESARROLLO DE MEDIDAS DE INTERVENCION PARA LA PROTECCION FISICA FRENTE A PELIGROS","5005564","MANTENIMIENTO DE CAUCES, DRENAJES Y ESTRUCTURAS DE SEGURIDAD FISICA FRENTE A PELIGROS","15","TRANSPORTE","016","GESTION DE RIESGOS Y EMERGENCIAS","0035","PREVENCION DE DESASTRES","00001","0160780","MANTENIMIENTO DE CAUCES, DRENAJES Y ESTRUCTURAS DE SEGURIDAD FISICA FRENTE A PELIGROS","01","AMAZONAS","5","RECURSOS DETERMINADOS","15","FONDO DE COMPENSACION REGIONAL - FONCOR","27","SUB CUENTA - FONCOR - LEY 31069","5","GASTO CORRIENTE","2","3","BIENES Y SERVICIOS","1","COMPRA DE BIENES","3","COMBUSTIBLES, CARBURANTES, LUBRICANTES Y AFINES","1","COMBUSTIBLES, CARBURANTES, LUBRICANTES Y AFINES","1","COMBUSTIBLES Y CARBURANTES","0","0","0","0","756000","0","0"
"2026","5","R","GOBIERNOS REGIONALES","99","GOBIERNOS REGIONALES","440","GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS","721","001","REGION AMAZONAS-SEDE CENTRAL","01","AMAZONAS","01","CHACHAPOYAS","01","CHACHAPOYAS","71","9001","ACCIONES CENTRALES","3","ACTIVIDAD","3999999","SIN PRODUCTO","5000006","ACCIONES DE CONTROL Y AUDITORIA","03","PLANEAMIENTO, GESTION Y RESERVA DE CONTINGENCIA","006","GESTION","0012","CONTROL INTERNO","00001","0115060","ORGANO DE CONTROL INSTITUCIONAL","01","AMAZONAS","1","RECURSOS ORDINARIOS","00","RECURSOS ORDINARIOS","0","RECURSOS ORDINARIOS","5","GASTO CORRIENTE","2","3","BIENES Y SERVICIOS","2","CONTRATACION DE SERVICIOS","7","SERVICIOS PROFESIONALES Y TECNICOS","11","OTROS SERVICIOS","6","SERVICIO DE IMPRESIONES, ENCUADERNACION Y EMPASTADO","0","0","0","51","51","0","0"
"2026","5","R","GOBIERNOS REGIONALES","99","GOBIERNOS REGIONALES","440","GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS","722","100","REGION AMAZONAS-AGRICULTURA","01","AMAZONAS","01","CHACHAPOYAS","01","CHACHAPOYAS","8","0121","MEJORA DE LA ARTICULACION DE PEQUEÑOS PRODUCTORES AL MERCADO","3","ACTIVIDAD","3000633","PRODUCTORES AGROPECUARIOS RECIBEN Y ACCEDEN ADECUADAMENTE SERVICIOS DE INFORMACION AGRARIA","5004496","GENERACION Y ADMINISTRACION DEL SISTEMA DE INFORMACION DE MERCADOS","10","AGROPECUARIA","010","EFICIENCIA DE MERCADOS","0018","EFICIENCIA DE MERCADOS","00001","0107882","GENERACION Y ADMINISTRACION DEL SISTEMA DE INFORMACION DE MERCADOS","01","AMAZONAS","1","RECURSOS ORDINARIOS","00","RECURSOS ORDINARIOS","0","RECURSOS ORDINARIOS","5","GASTO CORRIENTE","2","3","BIENES Y SERVICIOS","2","CONTRATACION DE SERVICIOS","1","VIAJES","2","VIAJES DOMESTICOS","2","VIATICOS Y ASIGNACIONES POR COMISION DE SERVICIO","0","0","-320","3855","3885","3960","3960"
"2026","5","R","GOBIERNOS REGIONALES","99","GOBIERNOS REGIONALES","440","GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS","725","400","REGION AMAZONAS-SALUD","01","AMAZONAS","01","CHACHAPOYAS","01","CHACHAPOYAS","124","0131","CONTROL Y PREVENCION EN SALUD MENTAL","3","ACTIVIDAD","3000881","PERSONAS CON TRASTORNOS MENTALES Y DEL COMPORTAMIENTO DEBIDO AL CONSUMO DEL ALCOHOL Y TABACO TRATADA OPORTUNAMENTE","5005194","REHABILITACION PSICOSOCIAL DE PERSONAS CON TRASTORNOS DEL COMPORTAMIENTO DEBIDO AL CONSUMO DE ALCOHOL","20","SALUD","044","SALUD INDIVIDUAL","0097","ATENCION MEDICA ESPECIALIZADA","00001","0136786","REHABILITACION PSICOSOCIAL DE PERSONAS CON TRASTORNOS DEL COMPORTAMIENTO DEBIDO AL CONSUMO DE ALCOHOL","01","AMAZONAS","1","RECURSOS ORDINARIOS","00","RECURSOS ORDINARIOS","0","RECURSOS ORDINARIOS","5","GASTO CORRIENTE","2","3","BIENES Y SERVICIOS","1","COMPRA DE BIENES","5","MATERIALES Y  UTILES","1","DE OFICINA","2","PAPELERIA EN GENERAL, UTILES Y MATERIALES DE OFICINA","0","0","413.8","0","0","0","0"
"2026","5","R","GOBIERNOS REGIONALES","99","GOBIERNOS REGIONALES","440","GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS","725","400","REGION AMAZONAS-SALUD","01","AMAZONAS","01","CHACHAPOYAS","01","CHACHAPOYAS","37","0016","TBC-VIH/SIDA","3","ACTIVIDAD","3043970","MUJERES GESTANTES REACTIVAS Y NIÑOS EXPUESTOS AL VIH/SIDA RECIBEN TRATAMIENTO OPORTUNO","5000080","BRINDAR TRATAMIENTO OPORTUNO A MUJERES GESTANTES REACTIVAS Y NIÑOS EXPUESTOS AL VIH","20","SALUD","044","SALUD INDIVIDUAL","0096","ATENCION MEDICA BASICA","00001","0136039","BRINDAR TRATAMIENTO OPORTUNO A MUJERES GESTANTES REACTIVAS Y NIÑOS EXPUESTOS AL VIH","01","AMAZONAS","1","RECURSOS ORDINARIOS","00","RECURSOS ORDINARIOS","0","RECURSOS ORDINARIOS","6","GASTO DE CAPITAL","2","6","ADQUISICION DE ACTIVOS NO FINANCIEROS","3","ADQUISICION DE VEHICULOS, MAQUINARIAS Y OTROS","2","ADQUISICION DE MAQUINARIAS, EQUIPO Y MOBILIARIO","1","PARA OFICINA","2","MOBILIARIO","0","0","2500","2500","2500","0","0"
"2026","5","R","GOBIERNOS REGIONALES","99","GOBIERNOS REGIONALES","440","GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS","725","400","REGION AMAZONAS-SALUD","01","AMAZONAS","01","CHACHAPOYAS","01","CHACHAPOYAS","200","0131","CONTROL Y PREVENCION EN SALUD MENTAL","3","ACTIVIDAD","3000699","POBLACION CON PROBLEMAS PSICOSOCIALES QUE RECIBEN ATENCION OPORTUNA Y DE CALIDAD","5005189","TRATAMIENTO DE PERSONAS CON PROBLEMAS PSICOSOCIALES","20","SALUD","044","SALUD INDIVIDUAL","0096","ATENCION MEDICA BASICA","00003","0136781","TRATAMIENTO DE PERSONAS CON PROBLEMAS PSICOSOCIALES","01","AMAZONAS","5","RECURSOS DETERMINADOS","18","CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES","19","SUB CUENTA - PARTICIPACIONES FED","5","GASTO CORRIENTE","2","3","BIENES Y SERVICIOS","2","CONTRATACION DE SERVICIOS","1","VIAJES","2","VIAJES DOMESTICOS","1","PASAJES Y GASTOS DE TRANSPORTE","0","0","0","0","220","200","0"
"2026","5","R","GOBIERNOS REGIONALES","99","GOBIERNOS REGIONALES","440","GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS","725","400","REGION AMAZONAS-SALUD","01","AMAZONAS","01","CHACHAPOYAS","01","CHACHAPOYAS","57","0018","ENFERMEDADES NO TRANSMISIBLES","3","ACTIVIDAD","3000017","TRATAMIENTO Y CONTROL DE PERSONAS CON DIABETES","5000115","BRINDAR TRATAMIENTO A PERSONAS CON DIAGNOSTICO DE DIABETES MELLITUS","20","SALUD","044","SALUD INDIVIDUAL","0097","ATENCION MEDICA ESPECIALIZADA","00001","0135999","BRINDAR TRATAMIENTO A PERSONAS CON DIAGNOSTICO DE DIABETES MELLITUS","01","AMAZONAS","1","RECURSOS ORDINARIOS","00","RECURSOS ORDINARIOS","0","RECURSOS ORDINARIOS","5","GASTO CORRIENTE","2","1","PERSONAL Y OBLIGACIONES SOCIALES","1","RETRIBUCIONES Y COMPLEMENTOS EN EFECTIVO","3","PERSONAL DE LA SALUD","3","OTRAS RETRIBUCIONES Y COMPLEMENTOS","4","BONIFICACIONES O ENTREGAS  ECONÓMICAS AL PUESTO DE NO PROFESIONALES DE LA SALUD","0","0","0","0","30482","0","0"
"2026","5","R","GOBIERNOS REGIONALES","99","GOBIERNOS REGIONALES","440","GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS","725","400","REGION AMAZONAS-SALUD","01","AMAZONAS","01","CHACHAPOYAS","01","CHACHAPOYAS","90","0104","REDUCCION DE LA MORTALIDAD POR EMERGENCIAS Y URGENCIAS MEDICAS","3","ACTIVIDAD","3000001","ACCIONES COMUNES","5005138","MONITOREO, SUPERVISION Y EVALUACION DEL PROGRAMA PRESUPUESTAL","20","SALUD","004","PLANEAMIENTO GUBERNAMENTAL","0005","PLANEAMIENTO INSTITUCIONAL","00001","0136007","MONITOREO,SUPERVISION Y EVALUACION DEL PROGRAMA PRESUPUESTAL","01","AMAZONAS","1","RECURSOS ORDINARIOS","00","RECURSOS ORDINARIOS","0","RECURSOS ORDINARIOS","5","GASTO CORRIENTE","2","3","BIENES Y SERVICIOS","2","CONTRATACION DE SERVICIOS","1","VIAJES","2","VIAJES DOMESTICOS","1","PASAJES Y GASTOS DE TRANSPORTE","0","0","200","200","200","100","0"
"2026","5","R","GOBIERNOS REGIONALES","99","GOBIERNOS REGIONALES","440","GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS","723","200","REGION AMAZONAS-TRANSPORTES","01","AMAZONAS","01","CHACHAPOYAS","01","CHACHAPOYAS","17","9002","ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS","3","ACTIVIDAD","3999999","SIN PRODUCTO","5000616","CONTROL DEL TRANSPORTE Y ACTIVIDADES PORTUARIAS MARITIMAS, FLUVIALES Y LACUSTRES","15","TRANSPORTE","035","TRANSPORTE HIDROVIARIO","0073","SERVICIOS DE TRANSPORTE HIDROVIARIO","00001","0044505","CONTROL Y FISCALIZACION DE LOS PUERTOS Y TERMINALES FLUVIALES","01","AMAZONAS","2","RECURSOS DIRECTAMENTE RECAUDADOS","09","RECURSOS DIRECTAMENTE RECAUDADOS","0","NORMAL","5","GASTO CORRIENTE","2","3","BIENES Y SERVICIOS","2","CONTRATACION DE SERVICIOS","1","VIAJES","2","VIAJES DOMESTICOS","2","VIATICOS Y ASIGNACIONES POR COMISION DE SERVICIO","0","0","860","860","0","0","0"
"2026","5","R","GOBIERNOS REGIONALES","99","GOBIERNOS REGIONALES","440","GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS","721","001","REGION AMAZONAS-SEDE CENTRAL","01","AMAZONAS","01","CHACHAPOYAS","01","CHACHAPOYAS","74","9002","ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS","2","PROYECTO","2001621","ESTUDIOS DE PRE-INVERSION","6000032","ESTUDIOS DE PRE - INVERSION","10","AGROPECUARIA","004","PLANEAMIENTO GUBERNAMENTAL","0005","PLANEAMIENTO INSTITUCIONAL","00001","0044564","ELABORACION DE ESTUDIOS DE PRE-INVERSION","01","AMAZONAS","5","RECURSOS DETERMINADOS","15","FONDO DE COMPENSACION REGIONAL - FONCOR","27","SUB CUENTA - FONCOR - LEY 31069","6","GASTO DE CAPITAL","2","6","ADQUISICION DE ACTIVOS NO FINANCIEROS","8","OTROS GASTOS DE ACTIVOS NO FINANCIEROS","1","OTROS GASTOS DE ACTIVOS NO FINANCIEROS","2","ESTUDIO DE PREINVERSION","1","ESTUDIO DE PREINVERSION","0","0","0","0","42600","0","0"
"2026","5","R","GOBIERNOS REGIONALES","99","GOBIERNOS REGIONALES","440","GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS","725","400","REGION AMAZONAS-SALUD","01","AMAZONAS","01","CHACHAPOYAS","01","CHACHAPOYAS","128","1001","PRODUCTOS ESPECIFICOS PARA DESARROLLO INFANTIL TEMPRANO","3","ACTIVIDAD","3000001","ACCIONES COMUNES","5004426","MONITOREO, SUPERVISION, EVALUACION Y CONTROL DEL PROGRAMA ARTICULADO NUTRICIONAL","20","SALUD","004","PLANEAMIENTO GUBERNAMENTAL","0005","PLANEAMIENTO INSTITUCIONAL","00001","0044276","MONITOREO, SUPERVISION, EVALUACION Y CONTROL DEL PROGRAMA ARTICULADO NUTRICIONAL","01","AMAZONAS","1","RECURSOS ORDINARIOS","00","RECURSOS ORDINARIOS","0","RECURSOS ORDINARIOS","5","GASTO CORRIENTE","2","3","BIENES Y SERVICIOS","2","CONTRATACION DE SERVICIOS","9","LOCACIÓN DE SERVICIOS REALIZADOS POR PERSONA NATURAL","1","LOCACIÓN DE SERVICIOS REALIZADOS POR PERSONA NATURAL","1","LOCACIÓN DE SERVICIOS REALIZADOS POR PERSONA NATURAL","0","0","10000","0","0","0","0"
"2026","5","R","GOBIERNOS REGIONALES","99","GOBIERNOS REGIONALES","440","GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS","725","400","REGION AMAZONAS-SALUD","01","AMAZONAS","01","CHACHAPOYAS","01","CHACHAPOYAS","203","0002","SALUD MATERNO NEONATAL","3","ACTIVIDAD","3000001","ACCIONES COMUNES","5004430","MONITOREO, SUPERVISION, EVALUACION Y CONTROL DE LA SALUD MATERNO NEONATAL","20","SALUD","004","PLANEAMIENTO GUBERNAMENTAL","0005","PLANEAMIENTO INSTITUCIONAL","00004","0044277","MONITOREO, SUPERVISION, EVALUACION Y CONTROL DE LA SALUD MATERNO NEONATAL","01","AMAZONAS","4","DONACIONES Y TRANSFERENCIAS","13","DONACIONES Y TRANSFERENCIAS","0","NORMAL","5","GASTO CORRIENTE","2","3","BIENES Y SERVICIOS","1","COMPRA DE BIENES","5","MATERIALES Y  UTILES","1","DE OFICINA","2","PAPELERIA EN GENERAL, UTILES Y MATERIALES DE OFICINA","0","0","-112","0","0","0","0"
"2026","5","R","GOBIERNOS REGIONALES","99","GOBIERNOS REGIONALES","440","GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS","725","400","REGION AMAZONAS-SALUD","01","AMAZONAS","01","CHACHAPOYAS","01","CHACHAPOYAS","2","0002","SALUD MATERNO NEONATAL","3","ACTIVIDAD","3000001","ACCIONES COMUNES","5004430","MONITOREO, SUPERVISION, EVALUACION Y CONTROL DE LA SALUD MATERNO NEONATAL","20","SALUD","004","PLANEAMIENTO GUBERNAMENTAL","0005","PLANEAMIENTO INSTITUCIONAL","00001","0044277","MONITOREO, SUPERVISION, EVALUACION Y CONTROL DE LA SALUD MATERNO NEONATAL","01","AMAZONAS","1","RECURSOS ORDINARIOS","00","RECURSOS ORDINARIOS","0","RECURSOS ORDINARIOS","5","GASTO CORRIENTE","2","3","BIENES Y SERVICIOS","1","COMPRA DE BIENES","1","ALIMENTOS Y BEBIDAS","1","ALIMENTOS Y BEBIDAS","1","ALIMENTOS Y BEBIDAS PARA CONSUMO HUMANO","0","0","1983.44","0","0","0","0"
"2026","5","R","GOBIERNOS REGIONALES","99","GOBIERNOS REGIONALES","440","GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS","724","300","REGION AMAZONAS-EDUCACION","01","AMAZONAS","01","CHACHAPOYAS","01","CHACHAPOYAS","62","9001","ACCIONES CENTRALES","3","ACTIVIDAD","3999999","SIN PRODUCTO","5000003","GESTION ADMINISTRATIVA","22","EDUCACION","006","GESTION","0008","ASESORAMIENTO Y APOYO","00007","0025489","CONTRIBUIR AL DESARROLLO DE LA EDUCACION","01","AMAZONAS","1","RECURSOS ORDINARIOS","00","RECURSOS ORDINARIOS","0","RECURSOS ORDINARIOS","5","GASTO CORRIENTE","2","3","BIENES Y SERVICIOS","1","COMPRA DE BIENES","3","COMBUSTIBLES, CARBURANTES, LUBRICANTES Y AFINES","1","COMBUSTIBLES, CARBURANTES, LUBRICANTES Y AFINES","1","COMBUSTIBLES Y CARBURANTES","0","0","0","0","0","2450","2450"
"2026","5","R","GOBIERNOS REGIONALES","99","GOBIERNOS REGIONALES","440","GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS","724","300","REGION AMAZONAS-EDUCACION","01","AMAZONAS","01","CHACHAPOYAS","01","CHACHAPOYAS","60","9001","ACCIONES CENTRALES","3","ACTIVIDAD","3999999","SIN PRODUCTO","5000003","GESTION ADMINISTRATIVA","22","EDUCACION","006","GESTION","0008","ASESORAMIENTO Y APOYO","00005","0025489","CONTRIBUIR AL DESARROLLO DE LA EDUCACION","01","AMAZONAS","1","RECURSOS ORDINARIOS","00","RECURSOS ORDINARIOS","0","RECURSOS ORDINARIOS","5","GASTO CORRIENTE","2","3","BIENES Y SERVICIOS","2","CONTRATACION DE SERVICIOS","9","LOCACIÓN DE SERVICIOS REALIZADOS POR PERSONA NATURAL","1","LOCACIÓN DE SERVICIOS REALIZADOS POR PERSONA NATURAL","1","LOCACIÓN DE SERVICIOS REALIZADOS POR PERSONA NATURAL","0","0","3000","3000","3000","0","0"
"2026","5","R","GOBIERNOS REGIONALES","99","GOBIERNOS REGIONALES","440","GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS","725","400","REGION AMAZONAS-SALUD","01","AMAZONAS","01","CHACHAPOYAS","01","CHACHAPOYAS","159","9002","ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS","2","PROYECTO","2001621","ESTUDIOS DE PRE-INVERSION","6000032","ESTUDIOS DE PRE - INVERSION","20","SALUD","004","PLANEAMIENTO GUBERNAMENTAL","0005","PLANEAMIENTO INSTITUCIONAL","00001","0023483","ATENCION DE SALUD","01","AMAZONAS","5","RECURSOS DETERMINADOS","15","FONDO DE COMPENSACION REGIONAL - FONCOR","0","NORMAL","6","GASTO DE CAPITAL","2","6","ADQUISICION DE ACTIVOS NO FINANCIEROS","8","OTROS GASTOS DE ACTIVOS NO FINANCIEROS","1","OTROS GASTOS DE ACTIVOS NO FINANCIEROS","4","OTROS GASTOS DIVERSOS DE ACTIVOS NO FINANCIEROS","2","GASTO POR LA COMPRA DE BIENES","0","0","760","760","0","0","0"
"2026","5","R","GOBIERNOS REGIONALES","99","GOBIERNOS REGIONALES","440","GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS","724","300","REGION AMAZONAS-EDUCACION","01","AMAZONAS","01","CHACHAPOYAS","01","CHACHAPOYAS","71","9001","ACCIONES CENTRALES","3","ACTIVIDAD","3999999","SIN PRODUCTO","5000004","ASESORAMIENTO TECNICO Y JURIDICO","22","EDUCACION","006","GESTION","0008","ASESORAMIENTO Y APOYO","00001","0023880","MEJORAR CAPACIDADES TECNICAS Y NORMATIVAS","01","AMAZONAS","1","RECURSOS ORDINARIOS","00","RECURSOS ORDINARIOS","0","RECURSOS ORDINARIOS","5","GASTO CORRIENTE","2","3","BIENES Y SERVICIOS","2","CONTRATACION DE SERVICIOS","1","VIAJES","2","VIAJES DOMESTICOS","1","PASAJES Y GASTOS DE TRANSPORTE","0","0","0","0","0","60","60"
